Word,Prevalence_Factor
synergy,12.371654329614048
groundbreaking,12.340436136445865
work-related,12.32540515455007
memorizing,12.311089933696934
prospects,12.299073507433352
integrating,12.290038138324675
immeasurable,12.290038138324675
frisbee,12.275301881564095
ambiance,12.275301881564095
lyft,12.26211680972568
stepping,12.246671439857824
telemedicine,12.239513829431255
staffing,12.212672790331625
optimism,12.21073580812856
undermines,12.178949433514141
stoked,12.155489707032412
organizations,12.100413098499839
safeguarding,12.099940426113179
safeguard,12.098107379540522
serves,12.093108161615092
engagement,12.032263617079883
perspiration,12.024785516634216
lentils,12.024785516634216
refocus,12.024785516634216
resell,12.024785516634216
pretense,12.024785516634216
upcycling,12.024785516634216
giraffe,12.024785516634216
heatwaves,12.024785516634216
live.in,12.024785516634216
experience.one,12.024785516634214
everyone.there,12.024785516634214
audits,12.024785516634214
bird-watching,12.024785516634214
formalized,12.024785516634214
composted,12.024785516634214
vote.secondly,12.024785516634214
guglielmo,12.024785516634214
yolo,12.024785516634214
efficient.limiting,12.024785516634214
marketability,12.024785516634214
issues.another,12.024785516634214
everyone.finally,12.024785516634214
decisions.in,12.024785516634214
nation.thank,12.024785516634214
change.limiting,12.024785516634214
job-seeking,12.024785516634214
closed-off,12.024785516634214
cause.there,12.024785516634214
mouth-watering,12.024785516634214
well-oiled,12.024785516634214
“making,12.024785516634214
americans.in,12.024785516634214
metering,12.024785516634214
human-operated,12.024785516634214
student-chosen,12.024785516634214
states.furthermore,12.024785516634214
president”,12.024785516634214
bioluminescence,12.024785516634214
heat-related,12.024785516634214
time-frame,12.024785516634214
life.another,12.024785516634214
whole-grain,12.024785516634214
eggplant,12.024785516634214
vote.second,12.024785516634214
election.one,12.024785516634214
them.however,12.024785516634214
build-your-own,12.024785516634214
c++,12.024785516634214
shut-eye,12.024785516634214
insurance.in,12.024785516634214
fritters,12.024785516634214
screen-based,12.024785516634214
non-student,12.024785516634214
cutoff,12.024785516634214
aligning,12.024785516634214
usagethe,12.024785516634214
debugging,12.024785516634214
1v1,12.024785516634214
careers.in,12.024785516634214
organizing,12.024785516634214
<,12.024785516634214
aloofness,12.024785516634214
flossing,12.024785516634214
bahamian,12.024785516634214
equip,11.986244537414233
impactful,11.979237086646963
impact,11.978020622520104
settings,11.970127400649515
significantly,11.964661589051044
transformative,11.960628886591197
responsibly,11.945675085603728
thought-provoking,11.924578970662262
meaningful,11.924311038721163
evidenced,11.90916257897427
attitude,11.901329192014478
fats,11.881633308102856
imparting,11.874475697676287
weathering,11.86929260047084
investing,11.864881453913014
cultivating,11.833713712874136
disappointments,11.819817581691586
rejuvenating,11.810057203837175
tailor,11.807231831300372
two-hour,11.793539641314327
professional,11.768528630051497
stifles,11.72416587871836
underscored,11.72416587871836
allocation,11.72416587871836
strengthens,11.72416587871836
contributes,11.716773592540099
dependency,11.708343792512261
rapport,11.702693047438654
convenience,11.678646185910912
pranking,11.649010969239395
frog's,11.649010969239395
informed,11.646682750234472
famously,11.62010523482441
self-directed,11.614849646748958
timelines,11.595328891040134
modeling,11.595328891040134
contentment,11.523752786774457
misinterpreting,11.523752786774455
winner's,11.523752786774455
constitution's,11.523752786774455
tapestry,11.523752786774455
duolingo,11.523752786774455
industrialization,11.523752786774455
product’s,11.523752786774455
initial,11.512365679277643
destinies,11.487964734641615
embark,11.472626998013256
career,11.469237154827796
workload,11.465298968290817
brainstorming,11.446670828334494
pranks,11.423546240802505
unrepresentative,11.423546240802503
balancing,11.423546240802503
prohibitive,11.423546240802503
providing,11.42244607744325
open-minded,11.364333281819077
outlook,11.361136900767342
grader,11.34270734657303
inspiring,11.341559066825452
indecision,11.323339694830553
hurdles,11.297479941031337
careers,11.290640716671284
asada,11.273236421844576
process.another,11.273236421844576
interactivity,11.273236421844576
462,11.273236421844576
stuff.so,11.273236421844576
knowledge-gathering,11.273236421844576
unbeatable,11.273236421844576
out-of-the-box,11.273236421844576
marshmallows,11.273236421844576
people.one,11.273236421844576
soooo,11.273236421844576
degeneres,11.273236421844576
exemplifies,11.254447694474836
reinforcement,11.231483694356262
relaxation,11.223133148858603
upholding,11.219554343645315
enriched,11.207311062652503
breaches,11.204913776863702
academically,11.195674415620735
diligent,11.195489963762888
disengaged,11.195489963762888
achievements,11.173975220645946
idling,11.140610110999345
imperative,11.128087455039712
community.in,11.122926602886649
braving,11.122926602886649
low-density,11.122926602886649
tofu,11.085349148147166
hone,11.075460344268356
picnics,11.068268486901948
delinquency,11.058508109047537
2013),11.058508109047537
analyzing,11.040939428909596
sparingly,11.022720056914697
roadblock,11.022720056914697
distraction-free,11.022720056914697
breathtaking,11.01106813296447
qualifications,11.001843693170539
disadvantages,10.973562128702042
detrimental,10.961943897375496
combating,10.960090965682227
expertise,10.958758431826217
refine,10.958070672416664
igniting,10.951143952649016
evaluating,10.948883654619575
somethin,10.897461874449757
strained,10.875357489308884
sowing,10.875357489308884
turtles,10.86330055195932
authenticity,10.861096595669613
achievement,10.859884419710275
empowerment,10.827873995302568
machu,10.822306964970794
picchu,10.822306964970794
artist's,10.822306964970794
behavior,10.801801849595291
barriers,10.784941812235488
conform,10.773819926597268
vote.i,10.772203691984817
broadens,10.772203691984817
utilizing,10.736415639851977
partnerships,10.71155236152811
streamlining,10.709574600752347
stagnation,10.709574600752347
evident,10.709170542099235
recognizable,10.688698237008191
member's,10.688698237008191
overshadowed,10.677180243218311
cohesive,10.654313637900168
self-image,10.643560153237042
garnered,10.637310264714882
prematurely,10.629051483453456
philanthropist,10.629051483453456
teacher-student,10.629051483453456
excel,10.623898003946328
tutorials,10.62189387302689
propel,10.61762976468766
uphold,10.61712213274251
accomplishment,10.589496267938213
“the,10.584316418287408
dishonesty,10.578408013454155
authentic,10.571553143770839
individuality,10.5655734055828
socialization,10.561242542570183
mindset,10.530426270017609
effectiveness,10.530227657677548
pet's,10.521687327054938
advisement,10.521687327054938
jump-start,10.521687327054938
mensa,10.521687327054938
timeframes,10.521687327054938
$87,10.521687327054938
curbside,10.521687327054938
life.despite,10.521687327054938
gelato,10.521687327054938
woodwinds,10.521687327054938
gal,10.521687327054938
world.however,10.521687327054938
better-paying,10.521687327054938
vaughn,10.521687327054938
2029,10.521687327054938
recharging,10.521687327054938
spectrometers,10.521687327054938
high-performing,10.521687327054938
state.second,10.521687327054938
country.i,10.521687327054938
etsy,10.521687327054938
plagiarizing,10.521687327054938
dissuading,10.521687327054938
ecotourism,10.521687327054938
way.one,10.521687327054938
money.one,10.521687327054938
risks.in,10.521687327054938
industry.in,10.521687327054938
blemishes,10.521687327054938
water-saving,10.521687327054938
overexposure,10.521687327054938
us”,10.521687327054938
microsoft's,10.521687327054938
come.in,10.521687327054938
top-tier,10.521687327054938
proctoring,10.521687327054938
overshadowing,10.521687327054938
aloof,10.521687327054938
aromatherapy,10.521687327054938
“in,10.521687327054938
britain's,10.521687327054938
ourselves.in,10.521687327054938
mishandled,10.521687327054938
self-determined,10.521687327054938
coves,10.521687327054938
saxophones,10.521687327054938
hardier,10.521687327054938
ways.one,10.521687327054938
driving.finally,10.521687327054938
showcased,10.521687327054938
this.firstly,10.521687327054938
self-advocacy,10.521687327054938
diagnostics,10.521687327054938
macarons,10.521687327054938
life.here,10.521687327054938
enjoyable.in,10.521687327054938
exoskeletons,10.521687327054938
receptiveness,10.521687327054938
voters.second,10.521687327054938
lug,10.521687327054938
surmounting,10.521687327054938
obviates,10.521687327054938
gucci,10.521687327054938
stigmatized,10.521687327054938
pre-packaged,10.521687327054938
“all,10.521687327054938
change.there,10.521687327054938
no-phone,10.521687327054938
ukiyo-e,10.521687327054938
b12,10.521687327054938
super,10.496495737285452
strategies,10.491443902717327
isolating,10.489011279455388
influences,10.468385972814538
collaborating,10.45336468207406
feasibility,10.39098313665674
gotta,10.37555278084584
schweitzer,10.36346646499396
complacency,10.36346646499396
lasting,10.359880723077564
orbiters,10.354676417101684
densely,10.329430581876194
cornerstone,10.32563104145764
well-maintained,10.306959014257899
non-renewable,10.306959014257899
participation,10.303636332435119
accelerated,10.291483099822075
drawback,10.275725805123782
perspectives,10.275300352755771
salads,10.27117096212506
undoubtedly,10.2669249220415
healthcare,10.263089789062805
offers,10.252117604792364
concerns,10.247908728238713
honed,10.24480081844823
talents,10.243157950072197
sculpting,10.239856416508824
mahatma,10.239856416508824
election.another,10.221067689139083
memorization,10.221067689139083
attainable,10.213359493295085
empathetic,10.185700672913688
elon,10.165019960036126
highlighted,10.1645154800262
workplace,10.160117315815938
self-exploration,10.145912779660119
remiss,10.145912779660119
abstaining,10.145912779660119
salesperson,10.145912779660119
self-guided,10.145912779660119
clean-ups,10.145912779660119
strongholds,10.145912779660119
biometric,10.145912779660119
tacos,10.145912779660119
graduation,10.12490674906041
prolonged,10.114067479033437
competitive,10.108335324920636
optimistic,10.107319718035786
diversifying,10.092230701460858
harness,10.090104678561879
adopting,10.090028359791145
encompasses,10.088101310830147
honesty,10.082320163947148
iot,10.05919557641516
hyperbole,10.05919557641516
guarantees,10.020654597195179
palates,10.020654597195179
intergovernmental,10.020654597195179
reallocated,10.020654597195179
sourcing,10.020654597195179
asynchronous,10.020654597195179
clarifications,10.020654597195179
obligating,10.020654597195179
compressing,10.020654597195179
club's,10.020654597195179
mentor,10.014391688071932
enabling,9.982966294506612
tenacity,9.949078492929498
employers,9.944497622256495
encroach,9.943572638755215
waldo,9.94236823315459
sunsets,9.920448051223227
reconnaissance,9.920448051223227
professionally,9.89775977666354
life's,9.890552175629386
betterment,9.8814788389008
self-direction,9.877502388663817
process.in,9.877502388663817
urge,9.86611920099747
outweigh,9.861366735101036
lower-income,9.838460877246176
endorphins,9.827949701095271
influencing,9.82661301973504
contentious,9.812678747064712
system's,9.80592628439814
groundwork,9.791611063545004
relationships,9.774693075264025
exacerbation,9.7701382322653
snowboarding,9.7701382322653
paper-based,9.7701382322653
tactful,9.7701382322653
self-concept,9.7701382322653
thoroughfares,9.7701382322653
licensure,9.7701382322653
school-wide,9.7701382322653
checkups,9.7701382322653
delved,9.7701382322653
demagogue,9.7701382322653
nontraditional,9.7701382322653
highlight,9.7701382322653
veggie,9.7701382322653
research-based,9.7701382322653
newton's,9.7701382322653
kiddo,9.7701382322653
generic_city's,9.7701382322653
creatives,9.7701382322653
dweck,9.7701382322653
scrutinize,9.7701382322653
kimchi,9.7701382322653
car.limiting,9.7701382322653
citizens.in,9.7701382322653
anti-bullying,9.7701382322653
endpoints,9.7701382322653
portability,9.7701382322653
sistine,9.7701382322653
dilution,9.7701382322653
kickstart,9.7701382322653
gourmet,9.7701382322653
critically,9.733176801374006
journey,9.723166413840946
mindfulness,9.720034959279324
hustle,9.716456154066039
praise,9.709351173127903
